path	classification	feature
docs/evidence/phase-15-safe-update/ROLLBACK_MATRIX.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-15-safe-update/SECRET_HANDLING_AUDIT.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-15-safe-update/SECURITY_ADVERSARY_MATRIX.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-15-safe-update/TARGET_IDENTITY.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-15-safe-update/TEST_RESULTS.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-15-safe-update/UPDATE_BACKUP.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-final-certification-closure/BASELINE.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-final-certification-closure/BUILD_ARTIFACT.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-final-certification-closure/BUILD_ARTIFACT.md.tmp	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-final-certification-closure/DATA_EGRESS_AUDIT.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-final-certification-closure/FAILURE_INJECTION.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-final-certification-closure/FINAL_REPORT.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-final-certification-closure/FORBIDDEN_OPERATION_STATIC_GATE.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-final-certification-closure/GIT_DIFF_SUMMARY.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-final-certification-closure/HOST_REBOOT_MATRIX.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-final-certification-closure/LICENSE_GUARD_RESTORE_TEST.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-final-certification-closure/OPERATION_RECONCILIATION.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-final-certification-closure/PERFORMANCE_AND_IMPACT.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-final-certification-closure/PRODUCTION_RESTORE_AND_ROLLBACK.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-final-certification-closure/REAL_ERP_CANDIDATE.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-final-certification-closure/REAL_RESTORE_TEST.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-final-certification-closure/REGRESSION_RESULTS.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-final-certification-closure/ROOT_CAUSES.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-final-certification-closure/S3_EXACT_DELETION.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-final-certification-closure/S3_FAILURE_INJECTION.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-final-certification-closure/S3_MULTIPART_AND_RESUME.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-final-certification-closure/S3_REAL_FIXTURE.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-final-certification-closure/SECRET_HANDLING_AUDIT.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-final-certification-closure/SECURITY_ADVERSARY_MATRIX.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-final-certification-closure/SFTP_EXACT_DELETION.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-final-certification-closure/SFTP_INTERRUPTION_AND_RESUME.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-final-certification-closure/SFTP_REAL_FIXTURE.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-final-certification-closure/SFTP_STRICT_HOST_KEY.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-final-certification-closure/STAGE_LIVE_DB_BACKUP.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-final-certification-closure/TEST_RESULTS.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-production-backup-restore/ARCHIVE_VERIFICATION.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-production-backup-restore/BACKUP_IMPORT_EXPORT.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-production-backup-restore/BACKUP_OBJECT_MODEL.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-production-backup-restore/BASELINE.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-production-backup-restore/BUILD_ARTIFACT.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-production-backup-restore/CAPACITY_MODEL.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-production-backup-restore/CHANGED_FILES.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-production-backup-restore/CONSISTENCY_MODEL.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-production-backup-restore/DATABASE_BACKUP_E2E.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-production-backup-restore/DATA_EGRESS_AUDIT.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-production-backup-restore/ENCRYPTION_PROOF.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-production-backup-restore/FAILURE_INJECTION.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-production-backup-restore/FILESTORE_BACKUP_E2E.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-production-backup-restore/FINAL_REPORT.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-production-backup-restore/GIT_DIFF_SUMMARY.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-production-backup-restore/LICENSE_GUARD_RESTORE_PROOF.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-production-backup-restore/LOCAL_DESTINATION_E2E.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-production-backup-restore/MANIFEST_AND_SIGNATURE.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-production-backup-restore/MULTI_TENANT_ISOLATION.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-production-backup-restore/PERFORMANCE_AND_IMPACT.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-production-backup-restore/PIN_PROTECTION.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-production-backup-restore/PRODUCTION_RESTORE_E2E.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-production-backup-restore/REBOOT_RECOVERY_MATRIX.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-production-backup-restore/REGRESSION_RESULTS.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-production-backup-restore/RESTORE_AS_STAGE.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-production-backup-restore/RESTORE_ROLLBACK.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-production-backup-restore/RESTORE_TEST_E2E.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-production-backup-restore/RETENTION_MATRIX.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-production-backup-restore/S3_DESTINATION_E2E.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-production-backup-restore/SCHEDULE_E2E.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-production-backup-restore/SECRET_HANDLING_AUDIT.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-production-backup-restore/SECURITY_ADVERSARY_MATRIX.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-production-backup-restore/SFTP_DESTINATION_E2E.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-production-backup-restore/SHARED_PRIMITIVE_REFACTOR.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-production-backup-restore/STAGE_BACKUP_LIVE_DB_CLOSURE.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-production-backup-restore/TARGETING_MATRIX.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-production-backup-restore/TEST_RESULTS.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-scope-review/BACKUP_OBJECT_MODEL.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-scope-review/BASELINE.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-scope-review/CAPACITY_AND_PERFORMANCE_MODEL.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-scope-review/CONFLICT_MATRIX.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-scope-review/CONSISTENCY_MODEL.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-scope-review/CORRECTED_SCOPE.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-scope-review/DESTINATION_POLICY.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-scope-review/ENCRYPTION_OPTIONS.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-scope-review/EXISTING_BACKUP_CAPABILITY_INVENTORY.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-scope-review/FINAL_REPORT.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-scope-review/GIT_DIFF_SUMMARY.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-scope-review/IMPLEMENTATION_DECOMPOSITION.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-scope-review/LEGACY_BACKUP_REVIEW.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-scope-review/LICENSE_GUARD_RESTORE_MODEL.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-scope-review/OPERATION_ENGINE_MODEL.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-scope-review/OVERLAP_AND_DUPLICATION_ANALYSIS.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-scope-review/OWNER_DECISIONS.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-scope-review/PHASE_13_STAGE_BACKUP_REUSE.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-scope-review/PHASE_15_RECOVERY_SET_REUSE.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-scope-review/RESTORE_MODEL.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-scope-review/RETENTION_OPTIONS.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-scope-review/SCHEDULING_MODEL.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-scope-review/SECURITY_THREAT_MODEL.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-scope-review/TEST_PLAN.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-16-scope-review/VERIFICATION_MODEL.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-final-certification-closure/BASELINE.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-final-certification-closure/BUILD_ARTIFACT.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-final-certification-closure/DESTINATION_HOST_BOOTSTRAP_REAL.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-final-certification-closure/DIRTY_STATE.txt	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-final-certification-closure/FAILURE_INJECTION.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-final-certification-closure/FINAL_REPORT.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-final-certification-closure/FULL_PERMISSION_RUN_ALL.log	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-final-certification-closure/FULL_PERMISSION_RUN_ALL.log.sha256	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-final-certification-closure/FULL_PERMISSION_RUN_ALL.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-final-certification-closure/FULL_PERMISSION_RUN_ALL_PRIOR_FAILED_S3_SFTP.log	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-final-certification-closure/GIT_DIFF_SUMMARY.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-final-certification-closure/HOST_REBOOT_MATRIX.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-final-certification-closure/MIGRATION_TOKEN_NON_CONSUMPTION_REAL.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-final-certification-closure/MULTI_TENANT_ISOLATION.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-final-certification-closure/NO_PAYLOAD_TRANSFER_PROOF.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-final-certification-closure/OFFLINE_PAIRING_REAL.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-final-certification-closure/PARTIAL_GAP_LEDGER.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-final-certification-closure/PERFORMANCE_AND_IMPACT.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-final-certification-closure/READINESS_REAL.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-final-certification-closure/REGRESSION_RESULTS.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-final-certification-closure/RUN_ALL_EXECUTION_HISTORY.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-final-certification-closure/SANDBOX_FAILURE_ANALYSIS.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-final-certification-closure/SECRET_HANDLING_AUDIT.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-final-certification-closure/SECURITY_ADVERSARY_MATRIX.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-final-certification-closure/SIGNED_INSTALLER_REAL.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-final-certification-closure/SOURCE_NON_DISRUPTION_REAL.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-final-certification-closure/TEST_RESULTS.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-final-certification-closure/TRUST_PAIRING_AND_MTLS_REAL.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-final-certification-closure/dist.soviez.sh.sha256	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-final-certification-closure/sandbox_docker_probe_20260801T183831Z.log	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-migration-discovery-bootstrap/ABORT_AND_RECOVERY.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-migration-discovery-bootstrap/BACKUP_PREREQUISITE.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-migration-discovery-bootstrap/BASELINE.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-migration-discovery-bootstrap/BUILD_ARTIFACT.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-migration-discovery-bootstrap/CAPACITY_MATRIX.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-migration-discovery-bootstrap/CHANGED_FILES.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-migration-discovery-bootstrap/COMPATIBILITY_MATRIX.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-migration-discovery-bootstrap/DATA_EGRESS_AUDIT.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-migration-discovery-bootstrap/DESTINATION_HOST_PREFLIGHT.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-migration-discovery-bootstrap/DOMAIN_SSL_NON_MUTATION.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-migration-discovery-bootstrap/FAILURE_INJECTION.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-migration-discovery-bootstrap/FINAL_REPORT.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-migration-discovery-bootstrap/FINGERPRINT_CONFIRMATION.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-migration-discovery-bootstrap/GIT_DIFF_SUMMARY.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-migration-discovery-bootstrap/HOST_REBOOT_MATRIX.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-migration-discovery-bootstrap/MIGRATION_PAIR_OBJECT.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-migration-discovery-bootstrap/MIGRATION_TOKEN_NON_CONSUMPTION.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-migration-discovery-bootstrap/MTLS_PROOF.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-migration-discovery-bootstrap/MULTI_TENANT_ISOLATION.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-migration-discovery-bootstrap/NO_PAYLOAD_TRANSFER_STATIC_GATE.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-migration-discovery-bootstrap/OFFLINE_PAIRING.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-migration-discovery-bootstrap/PAIR_REPLAY_AND_EXPIRY.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-migration-discovery-bootstrap/PERFORMANCE_AND_IMPACT.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-migration-discovery-bootstrap/READINESS_PASS_WARNING_BLOCKED.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-migration-discovery-bootstrap/READINESS_SIGNATURE_AND_EXPIRY.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-migration-discovery-bootstrap/REGISTRY_AND_IMAGE_VALIDATION.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-migration-discovery-bootstrap/REGRESSION_RESULTS.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-migration-discovery-bootstrap/SECRET_HANDLING_AUDIT.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-migration-discovery-bootstrap/SECURITY_ADVERSARY_MATRIX.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-migration-discovery-bootstrap/SIGNED_INSTALLER_BOOTSTRAP.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-migration-discovery-bootstrap/SOURCE_DISCOVERY_E2E.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-migration-discovery-bootstrap/SOURCE_NON_DISRUPTION.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-migration-discovery-bootstrap/STAGE_DISCOVERY_AND_SELECTION.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-migration-discovery-bootstrap/SYNTHETIC_CONNECTIVITY.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-migration-discovery-bootstrap/TEMPORARY_DESTINATION_IDENTITY.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-migration-discovery-bootstrap/TEST_RESULTS.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-migration-discovery-bootstrap/TRUST_PAIRING_E2E.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-scope-review/ABORT_AND_RECOVERY_MODEL.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-scope-review/BACKUP_PREREQUISITE_OPTIONS.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-scope-review/BASELINE.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-scope-review/COMPATIBILITY_MODEL.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-scope-review/CONFLICT_MATRIX.md	CERTIFICATION_EVIDENCE	certification-evidence
docs/evidence/phase-17-scope-review/CORRECTED_SCOPE.md	CERTIFICATION_EVIDENCE	certification-evidence
